GUNS UP!,0,2.0,NVIDIA GPU Geforce 9800 GT / AMD GPU Radeon HD 7750,2.44140625,Free to Play Strategy Multiplayer Action Casual Tower Defense Base Building Massively Multiplayer War Early Access Shooter,5 Feb, 2018,,0
The Heiress,58.000,2.0,,3.0,Nudity Sexual Content RPG Anime Mature JRPG Female Protagonist Cute Singleplayer RPGMaker Dungeon Crawler Indie Visual Novel Story Rich Funny Adventure FPS,11 Aug, 2017,893,87
Among the Sleep - Enhanced Edition,178.000,0,,0,Horror Indie Atmospheric Adventure First-Person Singleplayer Walking Simulator Survival Horror Dark Action Puzzle Short Psychological Horror Cute Story Rich Exploration Survival VR Stealth Simulation,2 Nov, 2017,3324,86
Dungeons & Dragons: Chronicles of Mystara,206.000,1.0,nVidia GF6600 (or higher) or ATi X1600 (or higher) with 256MB of RAM,0,Beat 'em up Action Arcade RPG Adventure Local Co-Op Online Co-Op Dungeons & Dragons Side Scroller Classic Fantasy Retro 4 Player Local Co-op 2D,18 Jun, 2013,670,80
Red Matter,220.000,8.0,Nvidia 970 or equivalent,3.0,Adventure Puzzle VR,10 Nov, 2018,18,100
The Haunted Island, a Frog Detective Game,70.000,0,,0,Adventure Indie Mystery Cute Comedy Short Masterpiece,22 Nov, 2018,108,98
Beast Battle Simulator,120.000,4.0,Geforce 5 series,4.0,Simulation Strategy Action Violent Gore Dinosaurs Sandbox Indie Sports Early Access Funny Comedy,22 Feb, 2018,343,83
Bus Simulator 16,285.000,4.0,GeForce GTX 470 (1 GB VRAM) or comparable graphics card,5.0,Simulation Driving Multiplayer Open World Realistic Management Co-op Singleplayer Online Co-Op Co-op Campaign Physics Adventure Mod First-Person Atmospheric Free to Play,2 Mar, 2016,,0
AMID EVIL,188.000,4.0,Intel HD Graphics,4.0,Early Access Action FPS Retro Fantasy Great Soundtrack Singleplayer First-Person Shooter Indie Violent Fast-Paced Dark Fantasy Gore Atmospheric Arena Shooter Dark Adventure Early Access Classic,12 Mar, 2018,361,98
Touhou: Scarlet Curiosity | 東方紅輝心,165.000,2.0,Geforce GTS 450,4.0,RPG Action Female Protagonist Faith Anime Bullet Hell Great Soundtrack Singleplayer,11 Jul, 2018,277,93
SpellForce - Platinum Edition,120.000,0.5,3D graphics card with 128 MB Ram (GeForce 4Ti or higher) (256 MB Recommended),0,RPG Strategy Action Fantasy RTS Singleplayer Story Rich Great Soundtrack,3 Nov, 2009,695,83
DEAD RISING®,276.000,2.0,NVIDIA® GeForce® 550TI/  AMD 6770,8.0,Action Zombies Adventure Singleplayer Open World Third Person Gore Funny Survival Sandbox Classic Horror Great Soundtrack Survival Horror Comedy Memes Difficult Nudity Beat 'em up Shooter,12 Sep, 2016,1327,90
Imagine Earth,188.000,2.0,DirectX 11 compliant graphics card with 1GB dedicated memory,0.48828125,Early Access Strategy City Builder Simulation Building Space Early Access Indie Resource Management Space Sim Management Grand Strategy Economy RTS Singleplayer Sandbox God Game,20 May, 2014,223,77
Paws: A Shelter 2 Game,165.000,1.0,GeForce 400 series, ATI Radeon HD 2xxx,2.0,Adventure Indie Casual Cute Singleplayer Simulation Survival Story Rich Atmospheric,24 Mar, 2016,321,90
Sniper Elite: Nazi Zombie Army 2,165.000,2.0,Microsoft® DirectX® 10.0 compatible graphics cardwith 256 MB of memory (NVIDIA® GeForce® 8800 series / ATI Radeon™ HD 3870) or better,6.0,Zombies Action Co-op Adventure Sniper Third-Person Shooter Horror World War II Shooter Multiplayer Bullet Time Survival Online Co-Op Singleplayer Gore FPS Third Person Survival Horror Strategy Stealth,31 Oct, 2013,2548,84
The Testament of Sherlock Holmes,188.000,2.0,256 MB 100% DIRECTX 9 AND SHADERS 3.0 COMPATIBLE ATI RADEON HD 2600 XT/NVIDIA GEFORCE 8600 GT OR HIGHER,0,Adventure Detective Point & Click Puzzle Mystery Singleplayer Based On A Novel Story Rich First-Person Atmospheric Third Person,20 Sep, 2012,1293,83
Bad Dream: Coma,110.000,1.0,Default,0.48828125,Adventure Indie Horror Point & Click Gore Atmospheric Hand-drawn Singleplayer Puzzle Psychological Horror,9 Mar, 2017,342,95
Wonder Boy: The Dragon's Trap,188.000,4.0,Intel HD Graphics 4000-5000 series (game in 720p),1.07421875,Action Adventure Platformer Remake Indie Cult Classic Metroidvania Action-Adventure Great Soundtrack 2D Hand-drawn Side Scroller Retro Singleplayer Cute Difficult Fantasy,8 Jun, 2017,790,89
Deep Space Waifu: FANTASY,30.000,4.0,Geforce 9800,1.46484375,Sexual Content Nudity Action Casual Indie RPG Shoot 'Em Up Anime Bullet Hell Great Soundtrack NSFW,27 Sep, 2018,581,97
Romance of the Three Kingdoms X with Power Up Kit / 三國志X with パワーアップキット,250.000,2.0,1024x768 pixel over,1.171875,Strategy,5 Dec, 2017,119,78
Hidden & Dangerous 2: Courage Under Fire,224.000,0.5,3D Graphics card compatible with DirectX 9.0,3.0,Action Violent Strategy World War II Tactical FPS,21 Oct, 2003,134,96
Refunct,43.000,1.0,Nvidia GeForce GT 240 / AMD Radeon HD 4670 / Intel HD Graphics 4000,0.244140625,Parkour Relaxing 3D Platformer Short Great Soundtrack First-Person Casual Indie Singleplayer Atmospheric Platformer Colorful Adventure Open World Puzzle-Platformer Puzzle Exploration Cute Family Friendly,16 Oct, 2015,10780,95
X-COM: Terror From the Deep,88.000,0,,0,Strategy Sci-fi Classic Turn-Based Turn-Based Strategy Tactical Aliens Difficult Underwater Turn-Based Tactics Lovecraftian Isometric Singleplayer Management Old School Base Building Horror,1 Apr, 1995,319,93
X-COM: Apocalypse,88.000,0.0,Supported 32Mb Graphics Card,0,Strategy Sci-fi Turn-Based Tactical Aliens Real-Time with Pause Classic Turn-Based Strategy Isometric Singleplayer Cyberpunk Post-apocalyptic,15 Jul, 1997,402,89
Fantasy Strike,188.000,4.0,GeForce GT 555M, 9800 GTX / Radeon R7, HD 8500,6.0,Early Access Indie Fighting Action Early Access Local Multiplayer 2D Fighter,14 Sep, 2017,176,86
PLAYNE : The Meditation Game,120.000,8.0,NVIDIA GeForce GTX 650Ti 2GB, AMD Radeon HD 7750 2GB,2.0,Early Access Simulation Early Access Casual Relaxing Singleplayer Story Rich Open World Walking Simulator Sandbox Indie Visual Novel Exploration First-Person Atmospheric,5 Nov, 2018,36,94
The Red Strings Club,165.000,1.0,GeForce 7600GS (256 MB) or Radeon HD 2600 PRO (256 MB),0.390625,Cyberpunk Pixel Graphics Adventure Story Rich Great Soundtrack Indie Choices Matter Atmospheric Nudity Violent Point & Click Singleplayer 2D Sci-fi,22 Jan, 2018,2022,92
Blood and Bacon,15.000,0.5859375,Shader Model 3.0, Direct3D , Hardware Acceleration,0.29296875,Gore Horror Funny Action Multiplayer Shooter FPS Co-op Online Co-Op Memes Casual Blood First-Person Indie Adventure Singleplayer Illuminati Survival Horror Psychological Horror Dating Sim,1 Feb, 2016,13800,94
TIS-100,90.000,2.0,,0.09765625,Programming Puzzle Indie Simulation Difficult Hacking Singleplayer Education Logic Psychological Horror,20 Jul, 2015,2060,97
Assault Spy / アサルトスパイ,250.000,8.0,NVIDIA Geforce GTX 750 Ti | AMD Radeon R7 360,5.0,Action Indie Character Action Game Anime Hack and Slash Spectacle fighter,2 Oct, 2018,96,82
Deisim,100.000,4.0,Geforce GTX 970,1.0,Early Access God Game Simulation Early Access VR Indie Strategy Sandbox,19 Dec, 2016,149,89
Blacklight: Retribution,0,2.0,256MB DX9 GPU (Geforce 8xxx or Radeon HD2xxx),0,Free to Play FPS Multiplayer Action Shooter Gun Customization First-Person Futuristic Mechs Sci-fi Co-op Military Cyberpunk Zombies Singleplayer Massively Multiplayer Tactical Fast-Paced Competitive RPG,2 Jul, 2012,16301,74
Paw Patrol: On A Roll!,250.000,4.0,GeForce GT 430 (1024 MB)/ Radeon HD 6850 (1024 MB),3.0,Family Friendly Action Adventure Casual Female Protagonist Dark Comedy Mature War Political Shoot 'Em Up Dark Humor Alternate History Survival Hack and Slash Walking Simulator Epic,23 Oct, 2018,11,81
Titan Souls,165.000,4.0,1GB Video RAM,0.390625,Pixel Graphics Difficult Adventure Indie Action Great Soundtrack Singleplayer 2D Top-Down Atmospheric Short Retro Souls-like Fantasy Controller Action-Adventure Casual Puzzle Rogue-like Strategy,14 Apr, 2015,3143,81
Woodpunk,188.000,4.0,Nvidia GeForce 530 series 2.0 GB (or equivalent),2.0,Action Indie Pixel Graphics Rogue-like Bullet Hell Difficult Retro Co-op Shooter Rogue-lite Top-Down Shooter Twin Stick Shooter Shoot 'Em Up Local Co-Op 2D,22 Nov, 2018,12,75
Fight'N Rage,188.000,2.0,Intel(R) HD Graphics (OpenGL 3.0.0, Shader Version 1.2),0.29296875,Action Indie Beat 'em up Retro Pixel Graphics Side Scroller Anime Local Co-Op Co-op Great Soundtrack,19 Sep, 2017,515,95
Pajama Sam 2: Thunder And Lightning Aren't So Frightening,90.000,0.5,100% DirectX compatible graphics,0.5,Adventure Casual Point & Click Family Friendly Psychological Horror,2 Oct, 1998,100,97
Train Valley,120.000,2.0,ATi Radeon HD 2400 or NVIDIA GeForce 7600 or better,1.0,Strategy Casual Trains Puzzle Simulation Indie Management Singleplayer Building Resource Management Sandbox Family Friendly Real-Time with Pause Action Relaxing Economy City Builder Funny Replay Value Historical,16 Sep, 2015,1176,88
Omen Exitio: Plague,140.000,4.0,Integrated graphics,0.68359375,Choose Your Own Adventure Lovecraftian Story Rich Indie Choices Matter Adventure Text-Based Interactive Fiction Atmospheric Singleplayer Casual Horror RPG Psychological Horror Narration Mystery Dark Fantasy Gothic Kickstarter,5 Mar, 2018,39,92
Nippon Marathon,120.000,4.0,Intel HD 4000 Graphics,5.0,Early Access Early Access Sports Indie Racing 4 Player Local Funny Family Friendly Fighting,15 Feb, 2018,85,92
The Beginner's Guide,120.000,2.0,Video card must be 128 MB or more and should be a DirectX 9-compatible with support for Pixel Shader 2.0b (ATI Radeon X800 or higher / NVIDIA GeForce 7600 or higher / Intel HD Graphics 2000 or higher - *NOT* an Intel Express graphics card).,4.0,Story Rich Walking Simulator Indie Narration Atmospheric Short First-Person Singleplayer Adventure Abstract Surreal Great Soundtrack Experimental Dark Psychological Emotional Experience Psychological Horror Puzzle Horror,1 Oct, 2015,11287,86
Golfing Over It with Alva Majo,70.000,1.0,ATI Radeon HD 4850 or NVIDIA GeForce 9600 GT,0.1953125,Action Indie Psychological Horror Difficult Physics Singleplayer Platformer Casual,28 Mar, 2018,,0
RealFlight 8,Not Available,0.5,Full DirectX 9 compliant,10.0,Simulation Racing Indie Flight VR,22 Oct, 2017,23,73
Mother Russia Bleeds,165.000,2.0,GeForce 9500 GT (512 MB) or Radeon HD 6450 (512 MB),7.0,Gore Violent Beat 'em up Action Great Soundtrack Pixel Graphics Indie Co-op 2D Local Co-Op Atmospheric Mature Retro Difficult Multiplayer 4 Player Local Psychological Horror Nudity Female Protagonist Sexual Content,5 Sep, 2016,2247,86
Epistory - Typing Chronicles,165.000,4.0,,1.0,Typing Adventure Action Indie Female Protagonist Exploration Atmospheric Story Rich RPG Singleplayer Magic Early Access Open World Top-Down Experimental Great Soundtrack Moddable Beautiful Education Visual Novel,30 Mar, 2016,1825,95
Medieval Engineers,188.000,8.0,NVIDIA GeForce GTX 460 / AMD Radeon HD 5830 / Intel HD Graphics 4000,10.0,Early Access Building Medieval Sandbox Physics Open World Destruction Multiplayer Simulation Crafting Survival Early Access Strategy Singleplayer Realistic Action Indie Co-op Adventure Atmospheric,19 Feb, 2015,,0
AER Memories of Old,165.000,4.0,GeForce GTX 560, AMD HD 6870,3.0,Adventure Indie Exploration Open World Female Protagonist Atmospheric Relaxing Great Soundtrack Experience Singleplayer Third Person Flight Narration Colorful Puzzle 3D Platformer Walking Simulator Story Rich,25 Oct, 2017,605,87
INSOMNIA: The Ark,250.000,8.0,Geforce 760, AMD Radeon R7 360,12.0,RPG Action Post-apocalyptic Character Customization Lore-Rich Choices Matter Sci-fi Space Third Person Indie Psychological Horror Singleplayer,27 Sep, 2018,,0
F1 2012™,188.000,2.0,l:Supported Graphics Cards: AMD Radeon HD2600 or higher, HD3650 or higher, HD4550 or higher, HD5000 Series, HD6000 Series, HD7000 Series. nVidia GeForce 8600 or higher, 9500 or higher, GTX220 or higher, GTX400 Series, GTX500 Series, GTX600 Series. Intel HD Graphics 3000 or higher, AMD Fusion A8 or higher.,0,Racing Simulation Sports Realistic Multiplayer Controller Driving Singleplayer,19 Sep, 2012,859,87
The Ship: Murder Party,120.000,0,,0,Multiplayer Indie Action First-Person Stealth Mystery RPG Assassin Funny Survival Singleplayer Simulation FPS Comedy Strategy Adventure Shooter Difficult Replay Value Stylized,11 Jul, 2006,2411,83
Grow Home,132.000,2.0,nVidia GeForce GTS 450 or AMD Radeon HD5670 (1024MB VRAM),1.0,Open World Adventure Singleplayer Robots Casual Exploration 3D Platformer Parkour Cute Sandbox Third Person Short Indie Funny Platformer Relaxing Physics Atmospheric Controller Great Soundtrack,4 Feb, 2015,2787,92
Rise: Race The Future,175.000,4.0,Nvidia GeForce GTX 470 or AMD Radeon HD 5870,5.0,Racing Arcade,1 Nov, 2018,12,75
MXGP PRO,390.000,8.0,NVIDIA GeForce GTX 760 with 2 GB VRAM or more / AMD Radeon HD 7950 with 2 GB VRAM or more,15.0,Racing Simulation Sports,29 Jun, 2018,,0
Project LUX,220.000,8.0,Nvidia GeForce GTX 770 / AMD Radeon R9 280X,4.0,Anime VR Indie Casual Adventure,2 Feb, 2018,149,87
Might and Magic: Heroes VII – Trial by Fire,495.000,4.0,nVidia GeForce GTX460 or AMD Radeon HD5850 (1024 MB VRAM),0,Strategy RPG Turn-Based Turn-Based Strategy,4 Aug, 2016,,0
A-Tech Cybernetic VR,220.000,4.0,NVIDIA GeForce GTX 970,6.0,Early Access Action Gore Early Access Violent Indie VR Horror Shooter FPS Atmospheric,15 Mar, 2017,203,90
ZomDay,120.000,16.0,GeForce® GTX 1060,5.0,Early Access Violent Zombies Gore VR Action Indie Early Access RPG Shooter Horror Blood Post-apocalyptic Fast-Paced Bullet Time Replay Value Arcade,17 Aug, 2017,322,89
Depth,188.000,3.0,ATI Radeon 4870/5770/6770 or Nvidia GeForce GTX 260/460/550 Ti,10.0,Action Multiplayer Gore Underwater Team-Based Horror Survival PvP Co-op FPS Shooter Hunting Survival Horror First-Person Atmospheric Exploration Simulation Adventure Indie Singleplayer,3 Nov, 2014,17378,88
Protocol,220.000,6.0,NVIDIA GeForce 650 (min 2 Gb),8.0,Action Indie Adventure Cyberpunk Sci-fi Aliens First-Person Story Rich Dark Humor Atmospheric Exploration Singleplayer FPS Narration Multiple Endings Satire Comedy Walking Simulator Violent Gore,20 Nov, 2018,,0
CASE 2: Animatronics Survival,100.000,8.0,NVIDIA GeForce GTX 670 or AMD R9 270 (2GB VRAM with Shader Model 5.0 or better),5.0,Early Access Horror Early Access Adventure Indie Massively Multiplayer Action Survival Horror Robots First-Person Simulation Stealth Online Co-Op Atmospheric Psychological Horror Multiplayer Story Rich PvP Difficult Supernatural,3 Aug, 2018,269,80
Sanctum 2,165.000,4.0,Intel HD Graphics 4000,0,Tower Defense FPS Co-op Strategy Action Indie Sci-fi Online Co-Op Multiplayer First-Person Shooter Singleplayer Survival Futuristic Female Protagonist Great Soundtrack Aliens RPG Funny Adventure,15 May, 2013,6490,93
Crazy Machines 3,120.000,4.0,512 MB VRAM, DirectX-11 compatible,6.0,Simulation Strategy Physics Puzzle Singleplayer Sandbox,18 Oct, 2016,1736,95
Executive Assault,150.000,4.0,Pixel shader 3.0, Nvidia or Radeon Cards, 1024x768 resolution,2.0,Strategy RTS Action FPS Base Building Robots Sci-fi Shooter War Indie Multiplayer Singleplayer Real-Time Co-op First-Person Open World Sandbox,17 Jul, 2015,1186,86
The Gallery - Episode 2: Heart of the Emberstone,250.000,8.0,Geforce GTX 970 OR AMD Radeon R9290,0,Adventure Indie VR Atmospheric Story Rich Puzzle 1980s First-Person Great Soundtrack,18 Oct, 2017,226,87
Bullet Witch,165.000,4.0,Intel(R) HD Graphics 530,5.0,Action Gore Violent Female Protagonist Third-Person Shooter Anime,25 Apr, 2018,129,72
Overload,250.000,4.0,DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities,8.0,Action 6DOF FPS First-Person VR Sci-fi Great Soundtrack Classic Retro Difficult Space Singleplayer Multiplayer Shooter,31 May, 2018,677,95
Card Hunter,0,1.0,,0.29296875,Free to Play Card Game Board Game RPG Strategy Turn-Based Multiplayer Co-op Fantasy Singleplayer Tactical RPG Turn-Based Strategy Dungeon Crawler Comedy Indie Tactical Trading Card Game Funny Turn-Based Combat Turn-Based Tactics,13 Jul, 2015,3602,86
Wolfenstein 3D,112.500,0,,0,FPS Classic Action World War II Singleplayer Retro First-Person 1990's Shooter Old School Pixel Graphics Moddable 2.5D Difficult Adventure Multiplayer Great Soundtrack,3 Aug, 1994,1540,94
Spear of Destiny,67.500,0,,0,Action FPS Classic Retro World War II Shooter Singleplayer 1990's Old School,10 Oct, 1993,212,83
Good Pizza, Great Pizza,165.000,2.0,Intel HD graphics,0.29296875,Early Access Indie Simulation Casual Early Access Management Cartoony Colorful Singleplayer Story Rich Funny Family Friendly Multiple Endings Puzzle,5 Jun, 2018,48,89
Devil May Cry 4,276.000,0.5,NVIDIA GeForce 6600 series or better,0,Action Hack and Slash Character Action Game Great Soundtrack Adventure Stylized Singleplayer Spectacle fighter Third Person Beat 'em up Difficult Controller Demons Fantasy Masterpiece Atmospheric RPG Story Rich,8 Jul, 2008,1396,91
Anna's Quest,188.000,2.0,Nvidia GeForce 205, AMD Radeon HD 3400 Series with 256 MB VRAM, latest OpenGL driver,1.3671875,Adventure Point & Click Indie Female Protagonist Fantasy Dark Humor Dark Singleplayer,2 Jul, 2015,591,87
That Dragon, Cancer,120.000,2.0,Video card with 512MB of VRAM,5.0,Indie Story Rich Adventure Walking Simulator Narration Atmospheric Singleplayer Great Soundtrack Documentary Point & Click Emotional Surreal First-Person Dark Casual Drama,11 Jan, 2016,924,89
Robocraft,0,4.0,Shader Model 3.0 Compatible GPU, DirectX 9.0c,2.0,Free to Play Robots Building Multiplayer Action Shooter PvP Massively Multiplayer Sandbox Crafting Third-Person Shooter Sci-fi Strategy Simulation Early Access Indie Open World Funny Adventure RPG,24 Aug, 2017,110691,72
FlatOut 2™,150.000,0,,0,Racing Destruction Multiplayer Great Soundtrack Classic Action Singleplayer Music Simulation Driving Arcade Physics Casual Atmospheric Comedy Funny Replay Value,1 Aug, 2006,4715,94
DuckTales: Remastered,206.000,1.0,NVIDIA® Geforce 9600GT, AMD® Radeon™ HD 3870 or higher (it must be able to manage Pixel Shader 3.0) with at least 512MB of display memory.,1.0,Platformer Remake Retro Adventure Classic Action Great Soundtrack Singleplayer Casual Cartoon 2D Family Friendly Exploration Short Difficult Controller,13 Aug, 2013,2906,86
